gene	BB9	BB10	BB17	BB19	BB20	BB21	BB11	BB12	BB18	reflen
ryjB.r01	57.2723	49.3058	39.6824	89.2984	69.2325	45.8413	65.8558	76.8205	66.5071	90
rzoD.t01	313.671	250.242	381.458	150.636	160.257	84.69	99.9259	86.8522	155.885	183
rzoQ.t01	79.307	60.4075	87.0292	31.2069	59.0391	90.6466	80.7335	87.5341	93.0403	255
rzoR.t01	70.8753	66.0285	95.1485	83.4703	88.2451	108.61	54.8916	51.0691	90.1905	186
rzpD.t01	454.242	439.906	488.611	314.472	315.402	330.348	303.671	405.404	350.139	462
rzpQ.t01	135.082	109.891	121.353	101.703	145.084	167.257	152.714	161.26	95.4203	498
sad.t01	713.774	684.623	753.537	718.698	730.789	715.424	775.063	875.848	1002.67	1389
safA.t01	53.0355	82.1649	81.8067	59.9871	66.6357	129.928	115.401	146.336	51.9798	198
sanA.t01	588.111	563.912	712.272	490.385	569.703	556.956	500.952	470.501	445.021	720
sapA.t01	1705.06	1767.14	2014.03	1540.84	1836.71	1359.58	1174.35	761.295	1015.31	1644
sapB.t01	677.508	554.118	751.446	571.629	487.263	401.875	534.409	457.841	448.657	966
sapC.t01	454.537	507.929	581.226	441.706	467.562	428.009	371.396	343.142	434.137	891
sapD.t01	985.002	909.741	1132.85	890.439	992.492	782.623	513.049	416.496	530.011	993
sapF.t01	596.723	488.33	616.32	427.13	484.679	449.459	361.438	316.546	257.092	807
satP.t01	499.094	455.533	549.993	597.113	494.352	596.58	656.983	589.567	609.877	567
sbcB.p01	0	0	0	0	0	0	0	0	0	1428
sbcB.t01	2356.26	2579.58	3445.18	2117.4	2028.13	1470.38	1735.45	1278.87	1694.95	1428
sbcC.p01	0	0	0	0	0	0	0	0	0	3147
sbcC.t01	2863.3	2838.95	2740.88	2261.36	2404.03	2478.53	2576.49	3368.49	2537.42	3147
sbcD.p01	0	0	0	0	0	0	0	0	0	1203
sbcD.t01	1196.23	1155.73	1141.23	877.437	929.688	1053.93	1116.54	1143.15	1030.8	1203
sbmA.t01	882.182	1030.67	958.255	926.402	986.373	849.727	942.592	1338.47	976.668	1221
sbmC.t01	360.124	368.822	466.151	4982.4	5757.16	4938.13	5744.31	1801.41	3617.69	474
sbp.t01	479.295	344.372	396.813	474.603	360.971	537.516	865.077	1207.56	747.414	990
scpA.t01	1640.1	1509.51	1530.17	1087.06	1170.6	1261.96	1732.63	2533.07	1662.44	2145
scpB.t01	569.158	582.403	593.238	415.275	503.613	585.401	657.821	1021.66	628.27	786
scpC.t01	1111.38	1087.72	1164.26	766.663	722.366	999.249	1164.82	2116.92	1371.22	1479
sdaA.t01	5406.11	5537.55	5631.98	5003.24	4804.14	4154.62	2703.52	1886.55	3619.28	1365
sdaB.t01	2172.32	2217.45	2868.46	1176.22	1092.35	1101.18	1805.24	1850.43	1548.86	1368
sdaC.t01	3995.78	3995.57	4741.18	1388.94	1512.27	1558.37	2561	2541.98	2154.05	1290
sdhA.t01	7023.49	6197.77	7898	19516.5	18731.8	14135.2	11430.9	5464.8	12190.3	1767
sdhB.t01	1004.65	1067.87	1464.62	2998.47	3018.91	2030.29	2427.81	1064.57	2335.97	717
sdhC.t01	5666.43	5403.72	7112.98	18355.7	17212.7	16978.3	9215.58	6160.24	10375.9	390
sdhD.t01	892.161	733.473	994.988	2380.76	2630.68	1757.29	881.804	505.275	1228.56	348
sdhE.t01	496.617	564.099	692.179	531.044	617.98	451.305	744.292	531.621	560.129	267
sdiA.t01	691.056	746.678	879.305	457.947	460.521	454.14	521.918	397.863	380.21	723
sdsR.r01	2.31808	2.10184	20.8793	6.08348	0	1.24148	6.85597	1.17336	1.40263	121
secA.t01	4291.34	3889.47	5232.75	4496.59	4211.83	3298.34	3251.83	2645.18	2709.38	2706
secB.t01	2899.39	2575.04	2749.68	2942.63	2874.33	2249.25	3100.11	2082.43	2404.67	468
secD.t01	2111.52	2268.2	2377.58	1762.85	1618.98	1782.87	1959.16	2116.99	1596.33	1848
secE.t01	1177.01	756.165	898.226	816.522	1024.62	477.239	330.714	226.995	669.27	384
secF.t01	1461.85	1291.86	1511.34	1121.06	1107.7	1100.53	1293.33	1090.47	997.826	972
secG.t01	716.879	751.055	807.871	748.721	776.29	723.526	589.813	509.71	748.181	333
secM.t01	8593.06	7357.96	7183.74	5909.25	5792.59	4512.9	3793.27	1766.86	3405.74	513
secY.t01	6494.79	6892.33	7152.41	5766.51	5918.96	4674.15	4617.76	2287.51	3693.12	1332
selA.t01	1808.28	1602.89	1472.71	1330.74	1299.56	1579.42	1821.04	2894.29	2228.48	1392
selB.t01	2789.1	2536.89	2472.02	2056.57	2238.72	2154.61	2650.25	4186.64	2933.29	1845
selC.r01	72.0133	69.6232	72.9438	66.4423	22.9898	67.5396	66.8234	121.064	102.574	95
selD.t01	687.041	654.253	829.387	615.649	576.093	533.59	519.979	444.224	587.884	1044
seqA.t01	3024.51	3085.68	2915.69	2233.88	1835.21	1589.68	1668.29	826.382	1222.77	546
serA.t01	1568.77	1455.67	1628.21	2312.91	2392.14	1905.4	2497.5	2257.89	3082.08	1233
serB.t01	887.263	967.647	1086.99	810.307	840.607	732.636	975.395	1144.23	1017.45	969
serC.t01	952.701	800.818	992.12	972.923	973.13	728.558	657.393	619.802	704.373	1089
serS.t01	3061.33	2855.27	3546.1	1933.24	2058.81	1400.44	1533.43	803.669	1428.82	1293
serT.r01	37.9108	37.0761	47.5858	51.9845	39.077	27.8792	42.2939	22.4556	11.2905	88
serU.r01	596.266	623.43	617.763	349.255	221.138	276.131	107.262	113.642	107.707	90
serV.r01	916.381	964.689	1038.11	861.649	734.761	621.529	417.375	195.934	467.949	93
serW.r01	0	0	0	0	0	0	0	0	0	88
serX.r01	80.7294	97.4943	102.597	82.6031	64.6689	82.1343	76.619	60.6602	68.1361	88
setA.t01	718.359	623.231	775.804	604.394	574.481	637.907	822.953	1051.07	704.271	1179
setB.t01	626.614	526.226	741.608	586.03	546.706	605.637	670.406	913.805	622.743	1182
setC.t01	1247.14	1152.96	990.232	825.511	827.495	1091.88	1397.47	2550.12	1498.79	1185
sfmA.t01	383.635	403.422	342.409	244.836	252.744	445.699	298.807	629.56	256.352	543
sfmC.t01	539.522	461.936	451.396	392.438	356.846	558.785	462.623	715.183	358.617	693
sfmD.t01	1823.15	1605.86	1640.4	1283.25	1334.36	1928.58	1773.46	2394.68	1397.39	2604
sfmF.t01	324.473	300.313	331.45	220.695	239.884	291.226	260.294	410.013	415.771	516
sfmH.t01	727.787	666.861	711.691	428.889	528.536	638.381	645.67	972.427	596.653	984
sfmZ.t01	435.435	410.023	390.5	233.441	279.425	388.662	354.633	662.289	341.897	633
sfsA.t01	427.071	438.755	517.325	593.633	631.959	573.238	516.427	532.759	500.396	705
sfsB.t01	164.618	157.069	174.833	183.714	164.452	140.506	202.817	267.737	269.963	279
sgbE.t01	667.228	576.86	499.465	535.803	450.531	630.467	562.01	1331.16	703.858	696
sgbH.t01	566.853	529.537	635.907	375.511	325.26	472.903	500.266	1060	751.053	663
sgbU.t01	1025.5	843.648	730.207	533.14	646.082	818.048	971.466	1673	1022.39	861
sgcA.t01	303.625	300.601	306.623	400.251	383.992	335.815	473.005	627.756	350.144	432
sgcB.t01	189.712	148.342	157.848	156.025	147.784	186.675	258.536	349.503	296.585	279
sgcC.t01	972.78	810.161	977.478	850.904	862.448	1012.11	1270.12	1631.12	1466.36	1314
sgcE.t01	434.753	369.803	393.553	467.99	496.495	435.124	430.988	741.433	646.293	633
sgcQ.t01	527.144	492.716	513.016	456.764	545.555	563.034	648.459	1193.25	902.468	807
sgcR.t01	600.842	513.401	586.838	453.021	454.003	659.573	708.374	1058.61	804.423	783
sgcX.t01	916.095	711.312	708.013	842.106	911.776	1063.49	931.404	1459.68	1196	1122
sgrR.t01	1390.3	1259.99	1555.97	1404.08	1320.8	1045.62	1214.75	1559.56	1238.41	1656
sgrS.r01	150.892	165.665	150.224	243.151	240.218	224.355	444.734	239.41	237.689	227
sgrT.t01	22.7361	29.0859	48.633	57.2464	33.187	37.4068	63.4409	40.491	59.1656	132
shiA.t01	841.048	764.771	1112.2	764.134	886.35	752.529	822.178	880.204	706.709	1317
shoB.t01	17.9943	21.6059	20.0456	11.553	25.7565	27.0235	25.1394	17.1007	15.1286	81
sibA.r01	53.2106	33.0729	67.3802	18.85	45.5534	52.5435	81.3827	55.383	69.4886	143
sibB.r01	63.3527	41.6208	91.2927	45.4402	46.832	105.828	60.9734	83.7931	71.346	136
sibC.r01	101.655	63.6618	95.0295	82.2595	87.508	40.4398	85.5172	151.911	80.8521	140
sibD.r01	417.167	419.375	422.711	408.181	385.123	302.382	386.573	445.755	473.444	143
sibE.r01	127.7	100.038	83.2458	81.0601	60.0788	79.8803	147.14	126.512	79.3006	142
sieB.t01	242.219	266.295	235.793	164.478	198.628	200.114	250.464	298.204	261.348	489
sixA.t01	1207.28	1253.1	1487.68	1148.11	1147.44	1203.03	1360.77	1081.2	1122.96	486
skp.t01	1444.26	1355.04	1519.87	1182.44	1321.78	1111.35	840.002	454.524	924.148	486
slmA.t01	876.408	817.663	760.506	656.163	546.174	576.389	809.413	1283.78	1014.74	597
slp.t01	598.599	606.662	432.722	1072.66	1063.62	873.77	1248.51	1611.52	1336.15	567
slt.t01	1264.13	1196.37	1519.91	1700.12	1614.38	1609.69	1690.66	2340.06	1820.83	1938
slyA.t01	313.024	334.371	469.6	396.832	358.792	295.883	325.534	219.421	148.326	435
slyB.t01	467.744	425.452	536.375	516.26	492.149	508.239	382.278	285.909	329.477	468
slyD.t01	6612.94	6667.01	6370.09	4464.77	5144.45	3988.94	4186.25	1797.85	4251.22	591
slyX.t01	146.542	161.586	106.692	151.118	121.536	119.5	164.476	211.519	187.124	219
smf.t01	584.105	477.486	707.034	702.919	722.829	744.991	891.554	728.409	586.308	1125
smg.t01	268.333	277.744	408.433	493.434	506.815	379.925	261.117	221.161	336.107	474
smpB.t01	1953.6	1982.67	2580.97	2172.55	2310.48	1821	1357.32	643.728	1352.16	483
smrA.t01	476.479	523.217	645.092	411.394	489.726	411.461	329.559	301.162	327.325	564
smrB.t01	374.291	417.783	512.264	574.455	472.634	374.879	590.469	417.105	428.187	552
smtA.t01	866.526	797.719	946.368	645.253	582.825	535.2	450.539	356.13	417.625	786
sodA.t01	27491.9	30920	27640.7	23174.4	21150.3	22357.9	71229.9	58797.7	68090.2	621
sodB.t01	2956.16	2955.17	2992.31	7209.87	7873.3	6013.92	2099.45	1062.64	2107.49	582
sodC.t01	293.121	315.426	440.166	1598.16	1553.46	1246.17	811.653	447.196	903.394	522
sohB.t01	530.311	562.876	610.912	494.059	425.768	464.921	398.689	414.838	420.492	1050
sokA.r01	0	0	0	0	0	0	0	0	0	30
sokB.r01	0	0	0	0	0	0	0	0	0	56
sokC.r01	0	0	0	0	0	0	0	0	0	55
sokE.r01	0	0	0	0	0	0	0	0	0	59
sokX.r01	0	0	0	0	0	0	0	0	0	56
solA.t01	2032.84	1812.15	2143.81	1296.5	1390.6	950.295	793.811	651.478	956.447	1119
soxR.t01	321.64	238.769	340.966	213.79	223.72	253.671	223.792	360.641	275.732	465
soxS.t01	344.454	278.087	264.208	474.547	308.028	310.534	669.766	399.803	556.736	324
speA.t01	12518.1	12238.9	12364.8	6756.02	7134.6	5380.92	5774.32	4042.75	5097.79	1977
speB.t01	1159.25	1181.37	1308.55	843.736	917.087	669.065	782.398	1255.3	1096.7	921
speC.t01	2033.77	1945.73	2001.78	1280.63	1078.05	1389.89	1664.93	3225	2108.87	2136
speD.t01	3125.2	3167.54	3695.65	1553.77	1568.93	1237.17	1852.11	1045.15	1606.62	795
speE.t01	6410.23	6805.35	6893.86	3440.03	3346.21	2359.71	2881.85	1698.03	2468.71	867
speF.t01	1045.37	1032.07	1133.42	786.989	687.713	782.679	913.128	1176.03	859.937	2199
speG.t01	637.627	621.246	587.507	592.332	609.207	512.811	405.715	448.649	299.529	561
spf.r01	25.6609	17.0359	36.7325	23.1036	28.7625	27.1966	38.3919	31.4029	21.8122	109
spoT.t01	9568.2	10036.1	9366.45	7426.06	7391.92	6903.24	7101.49	7684.84	8583.02	2109
sppA.t01	1700.26	1682.49	2151.82	1327.83	1421.33	1260.2	1239.19	993.616	1239.22	1857
spy.t01	308.321	215.728	348.069	241.584	389.109	399.081	238.576	209.916	107.152	486
sra.t01	340.783	454.892	409.024	9314.02	10220.9	14564.1	6628.13	7531.87	5120.5	138
srkA.t01	1412.57	1085.56	1383.29	781.147	991.649	654.471	898.17	890.082	947.351	987
srlA.t01	2902.23	2703.45	2786.5	326.646	351.894	347.46	328.719	410.863	275.71	564
srlB.t01	2086.38	2157.32	1846.86	252.665	220.772	217.221	190.698	316.263	198.432	372
srlD.t01	4751.1	4404.64	4886.54	498.393	483.712	478.657	590.216	531.179	467.156	780
srlE.t01	3814.18	3676.02	3866.56	493.574	496.02	550.633	604.862	719.26	631.197	960
srlM.t01	567.781	587.34	708.75	218.47	197.081	236.444	140.445	245.75	190.906	360
srlQ.t01	924.976	746.441	996.043	446.508	359.57	516.945	611.714	638.237	561.394	966
srlR.t01	1735.76	1710.26	1977.64	1001.05	807.414	799.937	884.914	699.539	553.006	774
srmB.t01	2001.45	2065.06	2564.33	2431.78	2111.97	1437.47	1644.51	823.584	1460.7	1335
sroH.r01	65.1136	34.8613	97.3427	91.3142	53.1176	108.903	101.114	67.2647	69.7478	161
ssb.t01	520.577	411.803	434.973	546.725	579.487	428.481	684.551	612.701	670.692	537
sseA.t01	610.967	611.521	767.126	532.935	572.992	429.078	637.065	483.365	430.194	846
sseB.t01	472.345	486.526	540.312	312.683	375.601	400.496	363.431	400.467	324.451	777
ssnA.t01	952.789	882.841	871.202	640.304	748.67	977.166	1017.29	1690.9	1128.48	1329
sspA.t01	880.069	879.724	1084.61	948.263	843.998	775.522	648.917	557.175	626.386	639
sspB.t01	703.35	746.816	978.072	711.488	748.434	619.198	610.623	524.24	634.059	498
ssrA.t01	36171.2	33500.8	31228.7	49633	48337.1	51278.5	79073.7	93178.1	67506.4	363
ssrS.r01	4093.66	4031.18	3960.16	6518.28	6207.25	5869.51	11225.2	9382.63	8459.69	183
sstT.t01	1150.84	1058.44	967.592	1181.49	1036.39	1083.93	2196.53	2087.03	1874.98	1245
ssuA.t01	424.588	448.389	630.067	280.848	288.439	291.469	354.613	422.087	311.016	960
ssuB.t01	355.332	335.793	381.019	289.49	357.835	241.799	333.588	281.433	357.85	768
ssuC.t01	409.758	287.887	347.846	260.329	226.502	314.59	323.798	269.092	327.677	792
ssuD.t01	430.21	513.581	481.777	272.06	346.169	296.407	406.131	407.371	375.355	1146
ssuE.t01	258.863	219.04	293.086	120.166	170.711	191.056	210.377	211.875	189.529	576
stfP.t01	282.758	262.738	253.633	175.507	169.81	216.862	450.971	495.758	365.943	630
stfQ.t01	422.491	392.903	417.448	295.271	380.324	504.479	435.494	628.75	399.57	963
stfR.t01	1729.38	1416.27	1729.55	1415.21	1435.74	1532.57	1385.24	1990.4	1640.42	3363
sthA.t01	6442.18	6443.35	8003.97	16494.5	17297.4	14144.8	14444.7	8292.86	16552.7	1401
stpA.t01	455.799	503.905	503.063	429.025	355.132	275.598	320.527	248.092	235.249	405
sucA.t01	10406.9	10483.6	11542.6	18299.7	16562.7	13272.3	12029.7	6818.19	13741.3	2802
sucB.t01	2318.65	2124.55	2409.75	3799.53	3372.35	2299.71	2758.4	1141.3	2739.82	1218
sucC.t01	2083.25	2237.31	2349.44	4630.75	4064.77	2908.48	3390.12	1303.62	3698.58	1167
sucD.t01	846.212	841.675	1065.92	2163.56	2068.91	1199.63	1572.67	818.667	1525.21	870
sufA.t01	252.427	204.919	356.315	399.062	337.833	293.125	276.183	232.897	190.284	369
sufB.t01	1153.39	1108.72	1626.55	1971.72	1873.63	1331.84	1035.75	843.885	1033.99	1488
sufC.t01	477.192	531.759	622.058	692.981	688.09	465.498	466.449	337.446	441.505	747
sufD.t01	867.147	832.275	1268.02	1280.04	1182.67	908.363	824.451	612.741	757.725	1272
sufE.t01	377.465	409.496	529.657	643.164	685.877	431.449	447.704	284.501	316.886	417
sufS.t01	1081.06	935.22	1544.31	1420.38	1610.98	1153.08	852.459	595.25	963.639	1221
sugE.t01	205.394	177.561	209.151	267.238	249.138	341.904	274.703	361.598	306.734	318
suhB.t01	1316.84	1479.34	2141.4	1689.26	1590.22	1265.26	1087.5	774.59	914.791	804
sulA.t01	351.293	404.151	492.612	7926.42	7829.47	6173.4	3874.36	1749.64	4929.67	510
surA.t01	2804.76	2882.74	3573.6	2977.85	3036.1	2576.46	2767.72	1958.07	2979.29	1287
sxy.t01	314.712	287.92	335.346	321.497	255.461	233.624	233.409	214.511	260.715	630
syd.t01	445.193	438.004	538.055	425.142	376.753	430.219	553.912	758.47	397.058	546
symE.t01	161.3	208.07	137.336	217.956	141.41	178.55	257.093	306.442	260.504	342
symR.r01	11.2078	25.2143	44.1977	23.2404	20.5073	20.5424	34.4656	30.4487	24.2894	77
tabA.t01	394.471	397.962	428.411	370.734	359.462	410.882	400.102	650.997	514.196	453
tadA.t01	230.986	223.851	236.34	273.12	186.687	207.367	210.074	193.342	209.388	504
tag.t01	726.195	565.709	538.381	495.744	438.28	493.691	596.684	1230.96	713.539	564
talA.t01	704.315	803.381	739.701	4724.24	4529.51	3684.8	1600.65	1061.48	1241.44	951
talB.t01	17962.7	18508.6	16669	10809.6	11424.5	11571.9	9740.15	9418.69	12256	954
tam.t01	397.066	336.05	455.603	1264.66	1185.34	928.925	595.46	440.513	555.797	759
tamA.t01	1600.4	1515.5	1486.91	1840.9	1921.76	1859.68	1804.78	2471.85	1995.31	1734
tamB.t01	2604.7	2481.37	2684.05	2644.56	2778.88	3032	3254.64	4722.92	3671.68	3780
tap.t01	809.414	674.056	693.057	523.285	576.638	717.709	700.599	847.019	868.023	1602
tar.t01	783.708	771.685	787.389	637.424	749.62	768.331	738.157	931.94	829.109	1662
tas.t01	1507.56	1472.18	1532.93	2310.08	2382.08	1964.73	1323.36	1408.24	1678.02	1041
tatA.t01	1315.21	1375.33	1560.71	1557.38	1428.43	1127.27	1506.07	722.423	1359.58	270
tatB.t01	2132.52	2247.12	2256.92	2572.18	2612.11	1688.38	2289.66	1246.98	2428.37	516
tatC.t01	652.131	512.903	728.857	728.328	663.623	431.497	864.42	979.952	706.419	777
tatD.t01	466.653	431.579	592.622	617.187	554.841	433.478	733.24	667.979	621.324	783
tatE.t01	452.821	484.343	601.975	337.563	312.671	300.616	326.22	328.764	353.281	204
tauA.t01	679.035	668.45	554.116	522.259	597.566	673.412	644.312	943.152	638.062	963
tauB.t01	426.888	478.817	430.674	420.69	292.861	429.676	543.152	661.236	542.076	768
tauC.t01	515.245	429.351	430.798	414.724	379.298	436.866	522.05	795.597	556.871	828
tauD.t01	605.853	599.492	499.475	556.893	557.356	612.718	706.349	1050.35	603.38	852
tcdA.t01	574.837	603.616	704.094	550.493	489.172	667.306	513.163	1074.39	682.796	807
tdcA.t01	952.7	964.822	963.714	416.59	388.383	533.332	807.039	1322.45	816.291	939
tdcB.t01	3147.94	2905.21	3597.89	524.748	606.02	656.616	1052.96	1463.5	1013.42	990
tdcC.t01	6939.33	5362.98	5392.14	938.525	978.588	892.985	1236.76	1756.79	1416.48	1332
tdcD.t01	4637.23	3787.08	3974.44	781.968	582.915	910.087	1113.42	1620.58	1056.42	1209
tdcE.t01	5322.89	4824.23	4223.58	1316.01	1449.92	1364.49	2125.87	3117.21	2114.4	2295
tdcF.t01	412.835	337.208	231.164	172.748	228.376	269.533	228.146	471.881	403.131	390
tdcG.t01	1129.18	1021.14	983.334	785.631	625.367	749.951	953.152	1815.2	1242.99	1365
tdcR.t01	143.822	140.273	122.754	67.473	98.4085	141.456	173.642	154.646	149.604	219
tdh.t01	2115.67	1665.17	1645.08	1476.25	1521.25	1480.8	1648.55	2354.79	1779.2	1026
tdk.t01	456.067	507.199	541.409	247.497	311.029	272.467	310.47	200.712	260.04	618
tehA.t01	612.905	585.976	706.143	539.189	677.424	797.889	518.114	635.352	752.9	993
tehB.t01	294.782	296.243	387.985	259.083	345.611	252.023	345.363	344.471	375.817	594
tesA.t01	738.33	770.42	573.934	622.074	501.555	591.867	739.195	542.032	664.808	627
tesB.t01	737.933	639.619	696.345	673.575	717.937	703.545	704.12	748.13	626.957	861
tfaE.t01	226.949	171.615	260.418	185.199	137.479	175.729	773.565	543.201	605.502	603
tfaP.t01	130.745	117.689	158.897	79.5381	69.7553	41.9755	155.798	165.531	116.256	414
tfaQ.t01	692.652	655.597	501.235	397.999	378.262	611.326	513.503	1087.51	543.768	576
tfaR.t01	45.6985	56.6946	49.721	53.9766	77.8124	54.6266	34.1883	20.1121	31.7341	576
tff.r01	2842.59	2937.26	2978.59	1792.18	1539.82	1494.64	1296.49	1901.99	1115.63	136
tgt.t01	3558.6	3380.16	3156.48	2306.62	2510.26	2502.72	2562.23	2088.71	2133.17	1128
thiB.t01	911.218	885.655	1005.97	635.619	605.47	647.676	854.098	924.283	867.021	984
thiC.t01	846.731	515.246	799.932	837.516	625.597	659.277	891.619	1069.08	813.139	1896
thiD.t01	375.365	354.284	410.456	382.169	386.688	324.349	434.023	477.072	436.108	801
thiE.t01	169.018	118.859	195.58	207.472	193.772	247.971	284.567	285.121	186.85	636
thiF.t01	258.296	184.865	217.853	209.323	197.599	210.249	261.795	301.632	260.826	756
thiG.t01	240.35	133.473	237.076	213.309	237.262	198.844	300.461	290.08	320.711	771
thiH.t01	402.443	303.884	396.55	392.613	470.977	290.234	497.942	584.286	479.636	1134
thiI.t01	2735.99	3014.34	3510.72	1969.68	1768.63	1673.67	1584.73	1574.06	1635.34	1449
thiK.t01	358.557	367.995	419.025	334.053	407.066	233.243	326.044	258.002	313.678	825
thiL.t01	1043.4	1251.47	1268	931.939	919.285	843.67	819.854	940.638	994.137	978
thiM.t01	426.646	371.22	555.917	353.532	368.704	322.607	422.814	523.933	428.58	789
thiP.t01	846.524	715.51	934.929	674.195	736.639	766.193	891.827	1182.23	920.591	1611
thiQ.t01	335.34	315.455	368.714	314.23	318.543	379.278	466.121	455.854	438.206	699
thiS.t01	49.1385	9.79362	49.9784	52.1167	63.4832	46.2151	65.4044	61.3818	24.45	201
thrA.t01	2180.11	1939.68	2174.7	1960.2	1851.24	1939.1	2026.48	2416.93	2236.72	2463
thrB.t01	763.076	565.526	751.587	829.989	759.341	773.822	757.812	870.43	797.959	933
thrC.t01	937.335	865.432	882.695	795.789	918.475	781.914	988.61	1271.78	920.033	1287
thrL.t01	24.8108	24.7635	39.2152	32.985	18.3095	43.6969	27.4794	56.8129	18.1932	66
thrS.t01	4285.64	4015.04	4595.13	3562.57	3949.57	2470.53	1974.45	1254.18	2256.58	1929
thrT.r01	204.847	213.021	174.916	240.812	252.548	179.941	128.733	58.505	145.163	76
thrU.r01	3107.53	3904.15	3818.75	2209.37	1856.13	2528.18	2718.09	5481.05	3080.87	76
thrV.r01	76.7091	52.7541	74.2443	54.7699	74.5804	53.5649	87.7777	32.733	9.15633	76
thrW.r01	2218.78	2554.59	1788.14	2625.38	2270.46	2373.86	2643.13	1953.68	1820.5	76
thyA.t01	1307.81	1351.25	1419.84	924.052	979.845	950.884	934.316	1030.21	881.647	795
tig.t01	11027.6	10826.9	9950.51	5349.74	5901.99	4842.52	4529.72	3234.25	4028.82	1299
tilS.t01	495.566	435.965	542.008	720.329	645.386	554.569	531.372	572.161	484.128	1299
tisB.t01	2609.91	3070.05	1191.52	72909.6	87402.7	58111.9	254792	138172	196324	90
tktA.t01	70800.7	70735.9	60701.6	29239.8	26785.8	21373	25973.7	19070.6	30398.9	1992
tktB.t01	1204.66	1249.48	1314.76	4417.02	4731.4	3511.93	1998.56	1640.38	1829.67	2004
tldD.t01	1018.81	854.259	1244.67	1160.61	1231.59	946.581	1054.69	1268.79	1164.62	1446
tmcA.t01	1594.13	1619.18	1764.07	1551.8	1607.81	1540.96	1413.03	1409.45	1411.14	2016
tmk.t01	434.961	454.46	555.21	495.754	485.959	420.613	359.878	188.053	338.475	642
tnaA.t01	72387.2	63192	40554.7	124089	133721	112708	27225.4	13342.6	32015.6	1416
tnaB.t01	5360.77	4541.86	4594.06	5715.19	5285.29	4618.6	3016.92	2691.16	2153.9	1248
tnaC.t01	7708.57	7118.11	4896.61	11593.3	11623.6	11195.5	3236.05	1601.27	1688.6	75
tolA.t01	765.625	717.736	829.484	513.581	588.625	544.718	751.317	477.119	650.357	1266
tolB.t01	2097.47	1829.48	2575.11	2331.59	2086.15	1517.43	1148.44	624.109	1079.78	1293
tolC.t01	13012.1	11650.5	10295.3	10764.7	11526.7	9490.25	7483.69	5431.03	6629.36	1482
tolQ.t01	598.783	520.068	757.449	465.595	475.307	253.515	407.267	289.296	282.98	693
tolR.t01	378.745	394.709	460.068	380.447	397.69	272.996	281.92	220.516	193.317	429
tomB.t01	556.204	555.075	528.266	888.506	975.247	997.016	599.344	342.377	393.101	375
tonB.t01	1144.86	1202.82	1611.69	439.708	479.472	286.093	644.16	287.328	607.303	720
topA.t01	12221.8	12284.4	12344.7	12336.6	12795.7	11867.9	9280.03	5304.34	8910.41	2598
topB.t01	2451.22	2452.09	2462.33	1726.9	1728.12	1322.47	1554.2	1144.4	1421.69	1962
torA.t01	1249.76	1141.52	1344.07	848.722	985.078	961.439	1078.89	1009.71	1054.93	2547
torC.t01	580.148	502.74	632.832	381.04	382.513	435.994	537.66	580.973	440.897	1173
torD.t01	263.297	268.615	330.502	238.732	344.625	322.426	244.864	224.882	233.899	600
torI.t01	172.961	151.305	149.589	195.911	200.503	177.782	202.936	144.306	121.262	201
